"","term","estimate","std.error","conf.low","conf.high","model"
"2...238","remove_6_kde_fric",-0.120709423896858,0.0339767871613289,-0.187302703043445,-0.0541161447502705,"remove_6_biomass"
"3...239","remove_6_kde_feve",0.0472191142918762,0.0333411706419141,-0.0181283793686795,0.112566607952432,"remove_6_biomass"
"4...240","remove_6_tric",0.566961652906217,0.0352407639098638,0.497891024855205,0.636032280957229,"remove_6_biomass"
"5...241","remove_6_teve",-0.414855354496314,0.0305685168683029,-0.474768546618993,-0.354942162373636,"remove_6_biomass"
"6...242","sbt_mean",0.253989769707074,0.0971976606572834,0.063485855437253,0.444493683976895,"remove_6_biomass"
"7...243","sbt_sd",0.0507392570573831,0.047327265613273,-0.0420204790313928,0.143498993146159,"remove_6_biomass"
"8...244","sst_sd",0.0378865510804357,0.0418510057823126,-0.0441399129696746,0.119913015130546,"remove_6_biomass"
"9...245","log_chla_mean",0.0412999646927337,0.0364509586528173,-0.0301426014687468,0.112742530854214,"remove_6_biomass"
"10...246","depth",0.217350556490565,0.0496917252333483,0.119956564703542,0.314744548277588,"remove_6_biomass"
"11...247","log_sum_fishing",0.0747142217595732,0.0327686421638431,0.01048886329616,0.138939580222986,"remove_6_biomass"
"2...248","kde_fric",0.379956728073637,0.0388241266423272,0.303862838123454,0.456050618023821,"remove_6_samediv_biomass"
"3...249","kde_feve",-0.165926671151813,0.0343307880563515,-0.23321377930314,-0.0986395630004864,"remove_6_samediv_biomass"
"4...250","tric",0.50330820245035,0.0360858766937246,0.432581183780096,0.574035221120603,"remove_6_samediv_biomass"
"5...251","teve",0.057451888685611,0.0378359784075829,-0.0167052663130866,0.131609043684309,"remove_6_samediv_biomass"
"6...252","sbt_mean",0.135661351469011,0.0932488301537868,-0.0471029972329039,0.318425700170925,"remove_6_samediv_biomass"
"7...253","sbt_sd",0.0375156761285303,0.0522322809403912,-0.0648577133450143,0.139889065602075,"remove_6_samediv_biomass"
"8...254","sst_sd",0.0029445873131446,0.044417923311336,-0.084112942645136,0.0900021172714252,"remove_6_samediv_biomass"
"9...255","log_chla_mean",0.0430059877165772,0.0387745612095648,-0.0329907557705137,0.119002731203668,"remove_6_samediv_biomass"
"10...256","depth",0.227248456441516,0.0559388091566357,0.11761040515645,0.336886507726581,"remove_6_samediv_biomass"
"11...257","log_sum_fishing",0.10005460468062,0.0369079469956059,0.0277163578259189,0.172392851535321,"remove_6_samediv_biomass"
"2...258","remove_7_kde_fric",-0.0601829360557354,0.0356547639462086,-0.130064989267581,0.00969911715611065,"remove_7_biomass"
"3...259","remove_7_kde_feve",0.0162738222580896,0.0318347889900855,-0.0461212176179103,0.0786688621340894,"remove_7_biomass"
"4...260","remove_7_tric",0.566602318020227,0.0351148948531635,0.497778388787116,0.635426247253339,"remove_7_biomass"
"5...261","remove_7_teve",-0.404545535590939,0.0300459631284021,-0.463434541203426,-0.345656529978453,"remove_7_biomass"
"6...262","sbt_mean",0.221128154015322,0.0952745336315427,0.0343934994536484,0.407862808576996,"remove_7_biomass"
"7...263","sbt_sd",0.0615751129293903,0.0470225005072532,-0.0305872945278423,0.153737520386623,"remove_7_biomass"
"8...264","sst_sd",0.0335984966856971,0.0420520127684177,-0.04882193381782,0.116018927189214,"remove_7_biomass"
"9...265","log_chla_mean",0.0581428398116274,0.0368390495446855,-0.0140603705206429,0.130346050143898,"remove_7_biomass"
"10...266","depth",0.237824511832546,0.049212013461428,0.141370737841446,0.334278285823645,"remove_7_biomass"
"11...267","log_sum_fishing",0.0655394254661342,0.0321449375933775,0.00253650549782664,0.128542345434442,"remove_7_biomass"
"2...268","kde_fric",0.389916157101923,0.0380623882394071,0.315315246987104,0.464517067216742,"remove_7_samediv_biomass"
"3...269","kde_feve",-0.151250266563998,0.0336794294551961,-0.217260735316039,-0.0852397978119558,"remove_7_samediv_biomass"
"4...270","tric",0.511151324227066,0.0353953949157149,0.441777624973693,0.580525023480439,"remove_7_samediv_biomass"
"5...271","teve",0.0656203571718305,0.037091442714015,-0.00707753468226938,0.13831824902593,"remove_7_samediv_biomass"
"6...272","sbt_mean",0.0880058599023928,0.090799337540513,-0.0899575714971083,0.265969291301894,"remove_7_samediv_biomass"
"7...273","sbt_sd",0.0455819760900963,0.0514066593295811,-0.0551732247614025,0.146337176941595,"remove_7_samediv_biomass"
"8...274","sst_sd",0.000221017102370734,0.0438495603056817,-0.0857225418346826,0.086164576039424,"remove_7_samediv_biomass"
"9...275","log_chla_mean",0.0546626155588182,0.0383284751818717,-0.0204598153799876,0.129785046497624,"remove_7_samediv_biomass"
"10...276","depth",0.251159808873303,0.0542835373267555,0.144766030759427,0.357553586987179,"remove_7_samediv_biomass"
"11...277","log_sum_fishing",0.0948710510785889,0.0359870633752924,0.0243377029536554,0.165404399203522,"remove_7_samediv_biomass"
"2...278","remove_8_kde_fric",0.0054158037180384,0.0355659807324732,-0.0642922375924545,0.0751238450285313,"remove_8_biomass"
"3...279","remove_8_kde_feve",0.0133890405669608,0.0322882465249927,-0.0498947597459754,0.0766728408798969,"remove_8_biomass"
"4...280","remove_8_tric",0.552422034080516,0.0337562984563744,0.486260904854637,0.618583163306395,"remove_8_biomass"
"5...281","remove_8_teve",-0.412221408417979,0.0309297490955066,-0.472842602696032,-0.351600214139926,"remove_8_biomass"
"6...282","sbt_mean",0.391451626930247,0.0917452452150346,0.211634250555983,0.57126900330451,"remove_8_biomass"
"7...283","sbt_sd",0.0371404519878931,0.046645474589919,-0.0542829982501264,0.128563902225913,"remove_8_biomass"
"8...284","sst_sd",0.044166581405656,0.0414475062260573,-0.037069038046416,0.125402200857728,"remove_8_biomass"
"9...285","log_chla_mean",0.056236576885526,0.0361951417455113,-0.0147045973509984,0.12717775112205,"remove_8_biomass"
"10...286","depth",0.202624642028109,0.0489536990412572,0.106677154997232,0.298572129058986,"remove_8_biomass"
"11...287","log_sum_fishing",0.0647025293130857,0.0322343802928999,0.00152430487503419,0.127880753751137,"remove_8_biomass"
"2...288","kde_fric",0.372742192684276,0.0372891990874029,0.299656705460622,0.445827679907929,"remove_8_samediv_biomass"
"3...289","kde_feve",-0.139483404693977,0.0330006586566253,-0.204163507127062,-0.074803302260891,"remove_8_samediv_biomass"
"4...290","tric",0.547417203877885,0.0345376099534686,0.479724732256995,0.615109675498776,"remove_8_samediv_biomass"
"5...291","teve",0.140734115048549,0.0364047954662449,0.069382027070162,0.212086203026936,"remove_8_samediv_biomass"
"6...292","sbt_mean",0.341874613372627,0.0882237845685864,0.168959173038378,0.514790053706877,"remove_8_samediv_biomass"
"7...293","sbt_sd",0.00208170236527174,0.0505862278326736,-0.0970654823005061,0.10122888703105,"remove_8_samediv_biomass"
"8...294","sst_sd",0.0502495894965263,0.0431362184600613,-0.0342958451144457,0.134795024107498,"remove_8_samediv_biomass"
"9...295","log_chla_mean",0.0664553498711785,0.0376002423125946,-0.00723977087148592,0.140150470613843,"remove_8_samediv_biomass"
"10...296","depth",0.225680187079774,0.0528875287417143,0.122022535514687,0.329337838644861,"remove_8_samediv_biomass"
"11...297","log_sum_fishing",0.105062299872707,0.0351763835096912,0.0361178550873438,0.174006744658071,"remove_8_samediv_biomass"
"2...298","remove_9_kde_fric",-0.32145773937314,0.029084221667029,-0.378461766358896,-0.264453712387384,"remove_9_biomass"
"3...299","remove_9_kde_feve",-0.0873145390239967,0.0314091608634601,-0.148875363101003,-0.02575371494699,"remove_9_biomass"
"4...300","remove_9_tric",0.542324281537326,0.0338734265500427,0.47593358546628,0.608714977608373,"remove_9_biomass"
"5...301","remove_9_teve",-0.287531224785402,0.0309723820536176,-0.348235978125907,-0.226826471444897,"remove_9_biomass"
"6...302","sbt_mean",0.337663859619737,0.0884215490802881,0.164360807965132,0.510966911274343,"remove_9_biomass"
"7...303","sbt_sd",0.0320523734206746,0.0458916485673979,-0.0578936049625944,0.121998351803944,"remove_9_biomass"
"8...304","sst_sd",0.055948815443086,0.0408131382604381,-0.0240434656434263,0.135941096529598,"remove_9_biomass"
"9...305","log_chla_mean",0.0664537265275339,0.0356353650203493,-0.00339030548828922,0.136297758543357,"remove_9_biomass"
"10...306","depth",0.180214321416177,0.0466087322379456,0.0888628848647331,0.271565757967622,"remove_9_biomass"
"11...307","log_sum_fishing",0.0425909802520349,0.0314785297951501,-0.0191058044327303,0.1042877649368,"remove_9_biomass"
"2...308","kde_fric",0.370027386694112,0.0382244724860224,0.295108797293466,0.444945976094758,"remove_9_samediv_biomass"
"3...309","kde_feve",-0.138900215506794,0.0339023986787156,-0.205347695906595,-0.0724527351069935,"remove_9_samediv_biomass"
"4...310","tric",0.558413248642701,0.0354728674612289,0.488887705990329,0.627938791295072,"remove_9_samediv_biomass"
"5...311","teve",0.138751089320722,0.0373248282240068,0.0655957702725247,0.21190640836892,"remove_9_samediv_biomass"
"6...312","sbt_mean",0.251355681766619,0.094590014495151,0.0659626600590012,0.436748703474236,"remove_9_samediv_biomass"
"7...313","sbt_sd",0.0125319167833821,0.0521377651377292,-0.089656225120975,0.114720058687739,"remove_9_samediv_biomass"
"8...314","sst_sd",0.0615936801173253,0.0445714731831268,-0.0257648020594961,0.148952162294147,"remove_9_samediv_biomass"
"9...315","log_chla_mean",0.0738996023850387,0.0385831908930992,-0.00172206217406946,0.149521266944147,"remove_9_samediv_biomass"
"10...316","depth",0.250107226015671,0.0547435836108316,0.142811773753784,0.357402678277558,"remove_9_samediv_biomass"
"11...317","log_sum_fishing",0.100611159805512,0.0361360364313909,0.0297858298559585,0.171436489755066,"remove_9_samediv_biomass"
